0,1,2,3,4,5,6,7,8,9,10,11
634.0,6.0,2016.0,44875.0,1.6756094963838137,0.6419524296318073,2.0,22.0,1582.0,126.0,5.0,0.0
166.0,6.0,2013.0,44378.0,1.0,1.0,0.0,25.0,936.0,57.0,5.0,0.0
1733.0,4.0,2013.0,116000.0,1.0,0.0,2.0,12.0,2982.0,168.0,7.0,0.0
616.0,6.0,2018.0,51346.0,1.0,0.0,0.0,16.0,1995.0,183.0,5.0,0.0
198.0,6.0,2008.0,43761.0,4.0,1.0200978339975322,0.0,18.0,995.0,62.0,5.0,0.0
87.0,3.0,2010.0,48394.0,4.0,0.0,0.0,12.0,1995.0,154.0,5.0,0.0
566.0,6.0,2017.0,17489.0,4.0,0.0,0.0,18.0,1197.0,82.0,5.0,0.0
448.0,8.0,2014.0,60000.0,4.0,1.0,0.0,17.0,1497.0,117.0,5.0,0.0
511.0,7.0,2015.0,43000.0,1.0,1.0,0.0,19.0,1582.0,111.43852893447638,5.0,0.0
347.0,0.0,2008.0,125000.0,4.0,0.0,3.0,11.0,2354.0,177.0,5.0,0.0
436.0,4.0,2014.0,90000.0,1.0,1.0,0.0,26.0,1498.0,98.0,5.0,0.0
329.0,4.0,2014.0,74624.0,1.0,1.0,0.0,20.0,1399.0,68.0,5.0,0.0
391.0,3.0,2014.0,28637.0,4.0,1.0,0.0,19.0,1198.0,86.0,5.0,0.0
563.0,3.0,2015.0,37081.0,4.0,0.0,0.0,18.0,1197.0,82.0,5.0,0.0
758.0,7.0,2012.0,37000.0,4.0,1.0,0.0,18.0,1197.0,80.0,5.0,0.0
1686.0,1.0,2011.0,116000.0,1.0,1.0,2.0,21.0,1364.0,138.0,5.0,0.0
605.0,2.0,2006.0,83072.0,4.0,1.0,0.0,17.0,1086.0,67.61865428304986,5.0,0.0
559.0,3.0,2019.0,12153.0,4.0,0.0,0.0,18.0,1197.0,81.0,5.0,7.98
1816.0,0.0,2014.0,15000.0,4.0,1.0,0.0,16.0,1198.0,74.0,5.0,0.0
419.0,7.0,2009.0,31423.0,4.0,1.0,0.0,17.0,1497.0,118.0,5.0,0.0
1128.0,2.0,2019.0,65000.0,1.0,0.0,0.0,26.0,1248.0,74.0,5.0,0.0
497.0,0.0,2014.0,57000.0,1.0,1.0,0.0,24.0,1498.0,98.0,7.0,0.0
728.0,10.0,2018.0,30000.0,1.0,1.0,0.0,22.0,1396.0,88.0,5.0,0.0
292.0,2.0,2009.0,80524.0,4.0,1.0,2.0,15.0,1596.0,114.6373140741357,5.0,0.0
1160.0,3.0,2014.0,44282.0,1.0,1.0,0.0,25.0,1248.0,74.0,5.0,0.0
32.0,9.0,2015.0,37500.0,1.0,0.0,0.0,17.0,1968.0,174.0,5.0,0.0
85.0,0.0,2014.0,23000.0,1.0,0.0,0.0,18.0,1995.0,184.0,5.0,0.0
624.9274153908827,7.0,2013.0,38998.0,1.0,0.0,0.0,16.0,1995.0,181.0,4.0,0.0
930.2079378147901,6.0,2018.0,14223.0,4.0,1.0,0.0,18.0,1197.0,81.0,5.0,0.0
1777.0,6.0,2019.0,14165.0,1.0,0.0,0.0,11.0,2755.0,171.0,7.0,20.74
698.0,2.0,2009.0,620000.0,4.0,1.0,0.0,20.0,1197.0,78.0,5.0,0.0
1037.0,0.0,2015.0,30000.0,4.0,1.0,0.0,20.0,1373.0,91.0,5.0,0.0
509.0,0.0,2017.0,35000.0,1.0,1.0,0.0,21.0,1396.0,88.0,5.0,0.0
1358.0,2.0,2003.0,125000.0,1.0,1.0,3.0,14.0,1998.0,68.0,5.0,0.0
949.0,8.0,2010.0,70000.0,4.0,1.0,0.0,18.112474629513258,998.0,66.0,5.0,0.0
1590.0,2.0,2015.0,100073.0,1.0,1.0,2.0,25.0,1396.0,69.0,5.0,0.0
510.0,6.0,2017.0,37024.0,1.0,0.0,0.0,17.0,1582.0,126.0,5.0,0.0
984.0,8.0,2017.0,33000.0,1.0,1.0,0.0,27.0,1248.0,74.0,5.0,0.0
759.0,9.0,2015.0,53000.0,4.0,1.0,0.0,18.0,1197.0,81.0,5.0,0.0
1751.0,4.0,2015.0,147848.0,1.0,1.0,0.0,12.0,2494.0,102.0,8.0,0.0
121.0,0.0,2013.0,30000.0,1.0,0.0,0.0,17.0,2993.0,313.0,4.0,0.0
126.0,7.0,2012.0,41100.0,1.0,0.0,0.0,16.0,2993.0,261.0,5.0,1.66
692.0,6.0,2013.0,34697.0,4.0,1.0,0.0,19.0,1086.0,68.0,5.0,0.0
419.0,7.0,2010.0,38446.0,4.0,1.0,0.0,17.0,1497.0,118.0,5.0,0.0
1168.0,7.0,2017.0,13000.0,4.0,1.0,0.0,20.0,1197.0,81.0,5.0,0.0
1468.0,0.0,2013.0,7000.0,4.0,0.0,0.0,17.0,1498.0,99.0,5.0,0.0
1439.0,4.36789961299278,2014.0,30000.0,1.0,1.0,0.27812280661569844,20.0,1461.0,83.0,5.0,0.0
1841.0,1.0,2016.0,19000.0,1.0,0.0,0.0,21.0,1498.0,108.0,5.0,15.68
1208.0,5.0,2015.0,64876.0,4.0,1.0,0.0,21.0,1197.0,81.0,5.0,5.71
1733.0,8.0,2014.0,79000.0,1.0,0.0,0.0,12.0,2982.0,168.0,7.0,0.0
1102.0,7.0,2016.0,51923.60234787129,1.0,1.0,0.0,22.0,1598.0,118.0,5.0,0.0
1736.0,8.0,2013.0,65000.0,1.0,1.0,0.0,13.0,2982.0,168.0,7.0,0.0
1145.0,4.35180111379653,2017.0,28000.0,4.0,1.0,0.0,20.0,1197.0,83.0,5.0,0.0
1138.0,7.0,2014.0,33000.0,4.0,1.0,0.0,19.0,1197.0,85.0,5.0,0.0
419.0,9.0,2012.0,72000.0,4.0,1.0,0.0,17.0,1497.0,118.0,5.0,0.0
1841.0,6.0,2016.0,44782.0,1.0,0.0,0.0,21.0,1498.0,107.3277534614308,5.0,0.0
329.0,4.0,2013.0,65000.0,1.0,1.0,0.39046212176072004,20.0,1399.0,68.0,5.0,0.0
389.0,9.0,2013.0,55116.0,4.0,1.0,0.0,19.0,1198.0,86.0,5.0,0.0
17.0,6.0,2017.0,61221.0,4.0,0.0,0.0,17.0,1395.0,147.0,5.0,47.16
64.0,9.0,2015.0,50000.0,1.0,0.0,0.0,11.0,4134.0,335.0,7.0,0.0
1158.0,4.0,2013.0,73212.0,1.0,1.0,0.0,22.0,1248.0,74.0,5.0,0.0
1724.0,9.0,2013.0,37000.0,1.0,1.0,0.0,23.0,1364.0,67.0,5.0,0.0
1338.0,6.0,2004.0,119859.0,4.0,0.0,0.0,13.0,2987.0,210.0,5.0,0.0
257.0,6.0,2016.0,31826.0,1.0,1.0,0.0,22.0,1498.0,89.0,5.0,0.0
147.0,4.5254202343674805,2009.0,150000.0,1.0,0.0,0.0,11.0,2993.0,235.0,5.0,0.0
1677.0,10.0,2012.0,52000.0,1.0,1.0,0.0,21.0,1364.0,84.7054238123801,5.0,19.27
1856.0,6.0,2014.0,32283.0,4.0,0.0,2.0,14.0,1598.0,103.0,5.0,0.0
1672.0,8.0,2015.0,25000.0,4.0,0.0,0.0,19.0,2494.0,158.0,5.0,0.0
1159.0,2.0,2012.0,63000.0,1.0,1.0,0.0,22.0,1248.0,74.0,5.0,0.0
1059.0,1.0,2012.0,168000.0,1.0,1.0,0.0,20.0,1248.0,88.0,7.0,0.0
1165.0,6.0,2019.0,20667.0,4.0,1.0,0.0,22.0,1197.0,81.0,5.0,0.0
67.0,0.0,2013.0,23000.0,4.0,0.0,0.0,11.0,2894.0,444.0,4.0,1.28
28.0,0.0,2013.0,56500.0,1.0,0.0,0.0,17.0,1968.0,174.0,5.0,0.0
140.0,6.0,2017.0,36723.0,1.0,0.0,0.0,18.0,1995.0,190.0,5.0,64.76
367.0,8.0,2013.0,90000.0,1.0,1.0,0.0,25.0,1498.0,98.0,5.0,0.0
779.0,6.0,2016.0,31150.0,1.0,0.0,0.0,16.0,2179.0,187.0,5.0,0.0
925.0,6.0,2014.0,63288.0,1.0,1.0,0.0,15.0,2179.0,140.0,7.0,0.0
192.0,0.0,2014.0,10000.0,4.0,1.0,0.0,18.0,1199.0,82.0,5.0,0.0
1528.0,0.0,2015.0,39822.0,4.0,1.0,0.0,17.46958824027672,1430.0816943647114,103.0,5.0,12.02
1817.0,0.0,2015.0,27000.0,4.0,1.0,0.0,16.0,1198.0,74.0,5.0,0.0
446.0,3.0,2015.0,41950.0,4.0,0.0,0.0,18.0,1497.0,117.0,5.0,0.0
1844.0,0.0,2014.0,46000.0,4.0,1.0,0.0,15.0,1598.0,103.0,5.0,0.0
579.0,2.0,2014.0,110000.0,1.0,0.0,0.0,13.0,2199.0,194.0,7.0,0.0
1299.0,2.0,2012.0,63000.0,1.0,0.0,0.0,0.0,2987.0,165.0,5.0,0.0
1206.0,7.0,2014.0,23840.0,4.0,1.0,0.0,20.0,998.0,67.0,5.0,0.0
367.0,8.0,2013.0,89429.0,1.0,1.0,0.0,25.0,1498.0,98.0,5.0,0.0
1122.0,2.0,2018.0,11000.0,1.0,1.0,0.0,28.0,1248.0,74.0,5.0,0.0
634.0,1.0,2014.0,57539.0,1.0,0.0,0.0,22.0,1582.0,126.0,5.0,0.0
1646.0,2.0,2016.0,5400.0,4.0,1.0,0.0,23.0,1199.0,84.0,5.0,5.45
1627.0,8.0,2011.0,77000.0,1.0,1.0,2.0,11.0,2179.0,138.0,7.0,0.0
1335.0,3.0,2017.0,56451.0,1.0,0.0,0.0,13.0,2987.0,282.0,5.0,0.0
23.0,7.0,2008.0,17000.0,1.0,0.0,0.0,15.0,1968.0,140.0,5.0,0.0
1064.8586559983178,0.0,2015.0,48000.0,1.0,1.0,0.0,16.0,2179.0,140.0,7.0,0.0
1733.0,6.0,2015.0,51535.0,1.0,0.0,0.0,12.0,2982.0,168.0,7.0,0.0
692.0,5.0,2011.0,70000.0,4.0,1.0,0.0,19.0,1086.0,68.0,5.0,0.0
424.0,6.0,2013.0,50266.0,4.0,1.0,0.0,17.0,1497.0,118.0,5.0,0.0
22.0,6.0,2019.0,38163.0,1.0,0.0,0.0,17.0,1968.0,174.0,5.0,0.0
1839.0,1.0,2015.0,55000.0,1.0,0.0,0.0,21.0,1498.0,103.0,5.0,0.0
431.0,4.0,2007.0,81000.0,4.0,0.0,0.0,16.0,1497.0,78.0,5.0,0.0
1302.0,4.260533123748949,2011.0,65000.0,1.0,1.0,2.0,15.0,2148.0,170.0,5.0,0.0
1138.0,3.0,2011.6908484996127,58310.0,4.0,1.0,2.0,19.0,1197.0,85.0,5.0,0.0
49.0,9.0,2014.0,53900.0,1.0,0.0,0.0,14.0,1968.0,174.0,5.0,0.0
437.0,7.0,2014.0,56002.0,1.0,1.0,0.0,26.0,1498.0,98.0,5.0,0.0
994.0,3.0,2018.0,33150.0,4.0,1.0,0.0,21.0,1197.0,83.0,5.0,8.71
1135.0,4.0,2015.0,62476.0,1.0,1.0,0.0,26.0,1248.0,74.0,5.0,0.0
1379.0,0.0,2013.0,69000.0,1.0,1.0,0.0,23.0,1461.0,63.0,5.0,0.0
1396.0,2.0,2016.0,90000.0,4.0,1.0,0.0,16.0,1498.0,97.0,5.0,0.0
1106.0,0.0,2014.0,53000.0,0.0,1.0,0.0,22.0,1586.0,85.0,5.0,0.0
28.0,0.0,2014.0,40000.0,1.0,0.0,0.0,17.0,1968.0,174.0,5.0,0.0
392.0,3.0,2013.0,33709.0,4.0,0.0,0.0,16.0,1198.0,86.0,5.0,0.0
1159.0,8.0,2014.0,50000.0,1.0,1.0,0.0,22.0,1248.0,74.0,5.0,0.0
1021.0,0.0,2018.0,32644.0,4.0,1.0,0.0,20.0,1373.0,91.0,5.0,0.0
367.0,8.0,2015.0,48000.0,1.0,1.0,0.0,25.0,1498.0,98.0,5.0,0.0
1731.0,2.0,2010.0,136000.0,1.0,1.0,2.0,11.0,2982.0,171.0,7.0,0.0
1111.0,0.0,2010.0,66000.0,4.0,1.0,2.0,16.0,1586.0,103.0,5.0,0.0
1434.0,6.0,2016.0,57390.0,1.0,1.0,0.0,19.0,1461.0,108.0,5.0,0.0
1093.0,4.0,2014.0,32500.0,4.0,1.0,2.0,21.0,1197.0,85.0,5.0,0.0
312.0,4.0,2016.0,71000.0,1.0,1.0,0.0,25.0,1498.0,99.0,5.0,0.0
636.0,1.0,2011.0,49768.0,4.0,1.0,2.0,17.0,1591.0,121.0,5.0,0.0
704.0,4.416142820122083,2013.0,25000.0,4.0,1.0,0.0,20.0,1197.0,78.0,5.0,0.0
529.0,5.0,2013.0,70000.0,4.0,1.0,0.0,21.0,814.0,55.0,5.0,0.0
1784.0,0.0,2001.0,227000.0,1.0,1.0,1.0,0.0,2446.0,109.58120805609065,8.0,0.0
1767.0,9.0,2015.0,86398.0,1.0,1.0,0.0,12.0,2494.0,100.0,7.0,0.0
46.0,4.0,2015.0,61000.0,1.0,0.0,0.0,15.0,1968.0,174.0,5.0,0.0
330.0,7.0,2013.0,22000.0,1.0,1.0,0.0,20.0,1399.0,68.0,5.0,0.0
1202.0,4.0,2012.0,72000.0,3.0,1.0,0.0,26.0,998.0,58.0,5.0,0.0
1269.0,2.0,2007.0,70000.0,1.0,0.0,0.0,11.0,2987.0,198.0,5.0,0.0
167.0,4.0,2012.0,61250.0,1.0,1.0,0.0,25.0,936.0,57.0,5.0,0.0
650.0,6.0,2014.0,89614.0,1.675524894109298,1.0,0.0,22.0,1582.0,126.0,5.0,15.57
477.0,4.0,2016.0,43000.0,1.0,1.0,0.0,27.0,1498.0,98.0,5.0,0.0
582.0,9.0,2012.0,43000.0,1.0,0.0,2.0,11.0,2199.0,194.0,7.0,0.0
611.0,7.0,2009.0,65000.0,1.0,1.0,2.0,13.0,1991.0,142.0,5.0,0.0
563.0,3.0,2015.0,33931.0,4.0,0.0,2.0,18.0,1197.0,82.0,5.0,0.0
982.0,6.0,2017.0,15134.0,4.0,1.0,0.0,21.0,1197.0,83.0,5.0,7.36
621.0,4.0,2012.0,93000.0,1.0,1.0,0.0,23.0,1396.0,88.0,5.0,0.0
924.0,5.0,2014.0,70669.0,1.0,1.0,0.0,15.0,2179.0,140.0,7.0,0.0
695.0,3.0,2013.0,64466.0,4.0,1.0,0.0,19.0,1086.0,68.0,5.0,0.0
678.0,2.0,2014.0,51000.0,4.0,1.0,0.0,19.0,1197.0,82.0,5.0,0.0
1841.0,0.0,2016.0,25000.0,1.0,0.0,0.0,21.0,1498.0,108.0,5.0,15.86
228.0,2.0,2010.0,72204.0,4.0,1.0,0.0,15.0,1172.0,67.0,5.0,0.0
451.0,7.0,2015.0,32000.0,4.0,1.0,0.0,17.0,1497.0,117.0,5.0,0.0
850.0,2.0,2016.0,13500.0,4.0,1.0,0.0,18.0,1198.0,82.0,6.0,0.0
1719.0,1.0,2011.0,32000.0,1.0,1.0,0.0,23.0,1364.0,76.65713480061572,5.0,0.0
720.0,2.0,2009.0,72000.0,4.0,0.0,3.0,15.0,1396.0,100.0,5.0,0.0
1135.0,3.0,2016.0,38461.0,1.0,1.0,0.0,26.0,1248.0,74.0,5.0,0.0
264.0,2.0,2019.0,9000.0,1.0,0.0,0.0,12.0,2369.189661500508,158.0,7.0,0.0
899.0,0.0,2011.0,50000.0,1.0,0.0,0.0,11.0,2179.0,120.0,8.0,0.0
1181.0,3.0,2017.0,71256.0,1.0,1.0,0.0,24.0,1248.0,88.0,5.0,0.0
1108.0,2.0,2015.0,73000.0,1.0,1.0,0.0,22.0,1598.0,118.0,5.0,0.0
1601.0,2.0,2011.0,124000.0,1.0,1.0,0.0,23.0,1396.0,69.0,5.0,0.0
858.0,0.0,2013.0,35000.0,1.0,1.0,0.0,17.0,1493.0,100.0,7.0,0.0
471.0,7.0,2016.0,21771.0,4.0,1.0,0.0,18.0,1199.0,88.0,5.0,0.0
1456.0,3.0,2018.0,38171.0,4.0,0.0,2.0,22.0,999.0,67.0,5.0,5.72
779.0,1.0,2013.0,46000.0,1.0,0.0,2.0,16.0,2179.0,187.0,5.0,0.0
1279.0,9.0,2014.0,28000.0,1.0,0.0,0.0,13.0,2987.0,258.0,5.0,0.0
438.0,7.0,2015.0,30000.0,1.0,1.0,0.0,25.0,1498.0,98.0,5.0,0.0
640.0,7.0,2012.0,24000.0,4.0,1.0,2.0,17.0,1591.0,121.0,5.0,0.0
219.0,0.0,2011.0,48000.0,4.0,1.0,0.0,16.0,1368.0,90.0,5.0,0.0
1280.0,0.0,2015.0,48600.0,1.0,0.0,0.0,12.0,2987.0,224.0,7.0,0.0
1672.0,0.0,2015.0,33500.0,4.0,0.0,0.0,19.0,2494.0,158.0,5.0,0.0
112.0,0.0,2010.0,69300.0,4.0,0.0,2.0,10.0,2497.0,150.0,5.0,0.0
972.0,4.0,2009.0,85000.0,4.0,1.0,2.0,19.0,796.0,46.0,5.0,0.0
11.0,4.0,2014.0,53000.0,1.0,0.0,0.0,16.0,1968.0,140.0,5.0,0.0
919.2350896443731,4.0,2014.0,90000.0,1.0,1.0,0.0,20.0,1498.0,103.0,5.0,0.0
771.0,0.0,2010.0,73000.0,4.0,1.0,0.0,17.0,1197.0,80.0,5.0,0.0
436.0,4.0,2014.0,65000.0,1.0,1.0,0.0,26.0,1498.0,98.0,5.0,0.0
1499.0,0.0,2015.0,50000.0,1.0,0.0,0.0,19.0,1968.0,141.0,5.0,0.0
1709.0,1.0,2015.0,190000.0,4.0,1.0,2.0,16.0,1496.0,88.0,5.0,0.0
423.0,4.355684021261407,2011.0,94832.0,4.0,1.0,0.0,17.0,1497.0,118.0,5.0,0.0
1778.0,2.0,2016.0,40000.0,1.0,0.0,0.0,11.0,2755.0,171.0,8.0,21.1
1147.0,0.0,2015.0,14000.0,1.0,1.0,0.0,28.0,1248.0,74.0,5.0,7.13
861.0,2.0,2007.0,35000.0,1.0,1.0,0.0,19.0,1461.0,65.0,5.0,0.0
1543.0,8.0,2012.0,83000.0,1.0,0.0,0.0,11.0,2496.0,163.0,5.0,0.0
700.0,6.0,2010.0,30566.0,4.0,0.0,0.0,19.0,1197.0,80.0,5.0,0.0
1088.0,9.0,2016.0,120000.0,1.0,1.0,0.0,23.0,1248.0,73.0,5.0,0.0
559.0,6.0,2018.0,5354.0,4.0,0.0,0.0,18.0,1197.0,81.0,5.0,7.37
526.0,3.0,2014.0,45407.0,4.0,1.0,2.0,21.0,814.0,55.0,5.0,0.0
436.0,0.0,2014.0,25000.0,1.0,1.0,0.0,26.0,1498.0,98.0,5.0,0.0
645.0,4.0,2008.0,90000.0,1.0,1.0,2.0,16.0,1493.0,110.0,5.0,0.0
1058.0,5.0,2016.0,50000.0,1.0,1.0,0.0,24.0,1248.0,88.0,7.0,0.0
420.0,8.0,2010.0,58791.20405222103,4.0,0.0,0.0,16.0,1497.0,118.0,5.0,0.0
1344.0,3.0,2016.0,22732.0,4.0,0.0,0.0,18.0,3498.0,306.0,2.0,0.0
330.0,5.0,2014.0,59327.0,1.0,1.0,0.0,20.0,1399.0,68.0,5.0,0.0
101.0,3.0,2011.0,57832.0,1.0,0.0,0.0,16.0,2993.0,258.0,5.0,0.0
1708.0,9.0,2014.0,57464.0,1.0,1.0,0.0,23.0,1364.0,67.0,5.0,9.99
403.0,1.0,2015.0,63050.0,4.0,0.0,0.0,11.0,2354.0,196.33981099589346,5.0,0.0
710.0,8.0,2017.0,9000.0,4.0,1.0,0.0,18.0,1197.0,81.0,5.0,0.0
1649.0,4.0,2017.0,22000.0,4.0,1.0,0.0,23.0,1199.0,84.0,5.0,6.42
500.0,6.0,2006.0,160538.0,1.0,1.0,0.0,13.0,1493.0,82.0,5.0,0.0
807.0,6.0,2014.0,61730.0,1.0,0.0,0.0,12.0,2179.0,147.0,5.0,0.0
98.0,3.0,2016.0,18090.0,1.0,0.0,0.0,13.604291247915171,2993.0,258.0,5.0,0.0
1257.0,1.0,2016.0,45000.0,1.0,0.0,0.0,14.0,2143.0,203.0,5.0,0.0
1825.0,7.0,2011.0,66000.0,1.0,1.0,0.0,22.0,1199.0,73.0,5.0,0.0
924.0,8.0,2012.0,75000.0,1.0,1.0,2.0,15.0,2179.0,140.0,7.0,0.0
636.0,1.0,2014.0,48000.0,4.0,1.0,2.0,17.0,1591.0,121.0,5.0,0.0
423.0,8.0,2010.0,65100.0,4.0,1.0,0.0,17.0,1497.0,118.0,5.0,0.0
1061.0,8.0,2014.0,17585.0,4.0,1.0,0.0,16.0,1373.0,93.0,7.0,0.0
58.0,3.0,2015.0,53735.0,1.0,0.0,2.0,12.0,2967.0,241.0,7.0,0.0
1563.0,1.0,2017.0,39800.0,1.0,1.0,0.0,17.0,2179.0,153.0,7.0,20.87
1051.0,3.0,2017.0,28371.0,4.0,1.0,0.0,15.0,1196.0,73.0,7.0,4.98
1831.0,6.0,2012.0,52818.0,4.0,1.0,0.44400926376161465,16.0,1198.0,73.0,5.0,0.0
1048.0,5.0,2017.0,24000.0,1.0,1.0,0.0,28.0,1248.0,73.0,5.0,10.48
1051.0,8.0,2016.0,126000.0,4.0,1.0,0.0,15.0,1196.0,73.0,7.0,4.43
79.0,4.0,2013.0,30000.0,1.0,0.0,0.0,18.0,1995.0,184.0,5.0,0.0
1471.0,8.0,2009.0,65000.0,4.0,1.0,2.0,17.0,1198.0,70.0,5.0,0.0
149.0,2.0,2011.0,58000.0,1.0,0.0,2.0,11.0,2993.0,245.0,5.0,0.0
1800.0,2.0,2009.0,60000.0,1.0,1.0,0.0,15.0,1896.0,105.0,5.0,0.0
141.0,9.0,2012.0,52000.0,1.0,0.0,0.0,16.0,1995.0,184.0,5.0,0.0
766.0,1.0,2012.0,55000.0,4.0,0.0,2.0,15.0,1396.0,98.0,5.0,0.0
707.0,6.0,2012.0,45178.0,4.0,0.0,0.0,16.0,1197.0,78.0,5.0,0.0
1049.0,0.0,2018.0,20000.0,0.0,1.0,0.0,15.0,1484.8402655639802,73.0,5.0,0.0
378.0,4.0,2014.0,97236.0,1.0,0.8627752216085014,0.0,25.0,1498.0,98.0,5.0,0.0
1832.0,8.0,2013.0,65088.0,4.0,1.0,0.0,16.0,1198.0,73.0,5.0,0.0
391.0,6.0,2013.7958894690087,49133.0,4.0,1.0,0.0,19.0,1198.0,86.0,5.0,0.0
378.0,10.0,2014.0,81000.0,1.0,1.0,0.0,25.0,1498.0,98.0,5.0,0.0
369.0,8.0,2014.0,69876.0,4.0,1.0,0.0,18.0,1198.0,86.0,5.0,0.0
749.0,9.0,2014.0,67000.0,1.0,1.0,0.0,23.0,1396.0,90.0,5.0,0.0
598.0,1.0,2010.0,55000.0,3.0,1.0,2.0,13.0,1086.0,62.0,5.0,0.0
941.8091467789855,3.0,2018.0,20492.0,4.0,1.0,0.0,18.0,1197.0,82.0,5.0,0.0
914.0,8.0,2017.0,21000.0,1.0,0.0,0.0,16.0,2179.0,140.0,7.0,0.0
613.0,7.0,2013.0,41000.0,4.0,0.0,0.40084676446437584,12.0,2359.0,198.0,5.0,0.0
1771.0,4.0,2016.0,73000.0,1.0,1.0,0.0,13.0,2393.0,147.0,7.0,19.37
1178.0,6.0,2018.0,32539.0,1.0,1.0,0.0,24.0,1248.0,88.0,5.0,8.63
1196.0,10.0,2008.0,60123.0,4.0,1.0,2.0,18.0,998.0,67.0,5.0,0.0
1129.0,4.586734554707647,2017.0,57000.0,1.0,1.0,0.0,26.0,1248.0,74.0,5.0,0.0
220.0,7.0,2010.0,145000.0,1.0,1.0,0.0,20.0,1248.0,91.0,5.0,0.0
205.0,4.0,2016.0,19000.0,4.0,1.0,0.0,20.0,1198.0,67.0,5.0,0.0
133.0,8.0,2015.0,49000.0,1.0,0.0,0.0,17.0,1995.0,184.0,5.0,0.0
1361.0,0.0,2004.0,129000.0,1.0,1.0,0.0,10.0,2835.0,107.0,6.0,0.0
1695.0,7.0,2014.0,27000.0,4.0,1.0,0.0,14.0,1798.0,138.0,5.0,0.0
714.0,3.0,2012.0,38214.0,4.0,1.0,2.0,18.0,1197.0,80.0,5.0,0.0
1308.0,3.0,2008.0,50135.0,1.0,1.0,0.0,15.0,2148.0,170.0,5.0,0.0
271.0,5.0,2016.0,90000.0,1.0,0.0,0.0,10.0,3198.0,197.0,7.0,0.0
1583.0,1.0,2012.0,65000.0,1.0,1.0,0.0,22.0,1248.0,74.0,5.0,0.0
118.0,0.0,2013.0,30000.0,1.0,0.0,0.0,9.0,2993.0,313.0,4.0,0.0
286.0,9.0,2011.0,85000.0,1.0,1.0,0.0,17.0,1399.0,68.0,5.0,0.0
1441.0,1.0,2015.0,30000.0,1.0,1.0,0.0,19.0,1461.0,83.0,5.0,0.0
417.0,9.0,2002.0,53000.0,4.0,1.0,2.0,0.0,2230.223602213455,137.09588156435257,6.461686367058022,0.0
157.0,4.0,2006.0,48000.0,4.0,0.0,0.0,8.0,5998.0,552.0,4.0,0.0
1454.0,6.0,2017.0,53105.0,4.0,0.0,0.0,22.0,999.0,67.0,5.0,4.93
1108.0,0.0,2016.0,38000.0,1.0,1.0,0.0,22.0,1598.0,118.0,5.0,0.0
1318.0,6.0,2014.0,44965.0,1.0,0.0,0.0,19.0,2143.0,170.0,5.0,0.0
1402.0,0.0,2014.0,40000.0,4.0,1.0,0.0,13.0,1598.0,102.0,5.0,0.0
885.0,8.0,2015.0,61000.0,1.0,1.0,0.0,15.0,2179.0,120.0,8.0,0.0
1834.0,9.0,2011.0,66000.0,4.0,1.0,2.0,16.0,1198.0,73.0,5.0,0.0
710.0,5.0,2018.0,5000.0,4.0,1.0,0.0,18.0,1197.0,81.0,5.0,0.0
960.0,1.0,2012.0,69000.0,4.0,1.0,0.0,20.0,998.0,67.0,5.0,0.0
970.0,7.0,2007.0,18700.0,4.0,1.0,2.0,19.0,796.0,46.0,5.0,0.0
763.0,10.0,2012.0,55362.0,1.0,1.0,0.0,21.0,1396.0,88.0,5.0,0.0
1018.0,8.0,2017.0,32000.0,4.0,0.0,0.0,19.0,1373.0,91.0,5.0,0.0
1615.0,6.0,2014.0,59508.0,4.0,1.0,0.0,25.0,624.0,37.0,4.0,0.0
952.0,9.0,2014.0,73000.0,4.0,1.0,2.0,24.0,796.0,47.0,5.0,0.0
544.0,2.0,2016.0,11000.0,4.0,1.0,0.0,18.0,1197.0,81.0,5.0,0.0
704.0,4.0,2016.0,19947.0,4.0,1.0,0.0,20.0,1197.0,78.0,5.0,0.0
269.0,4.0,2012.5905907982637,91000.0,1.0,0.0,0.0,11.0,2953.0,153.0,7.0,0.0
1315.0,8.0,2011.0,51000.0,4.0,0.0,0.0,11.0,1796.0,186.0,5.0,0.0
1821.0,4.0,2013.0,65000.0,1.0,1.0,2.0,20.0,1498.0,88.0,5.0,10.15
1746.0,7.0,2011.0,98000.0,1.0,1.0,2.0,12.0,2494.0,102.0,6.999859782794317,0.0
1759.0,0.0,2007.0,262000.0,1.0,1.0,1.0,12.0,2494.0,102.0,7.0,0.0
918.0,3.0,2016.0,66296.0,1.0,1.0,0.0,16.0,2179.0,140.0,7.0,0.0
1325.0,0.0,2013.0,87000.0,1.0,0.0,2.0,19.0,2143.0,167.0,5.0,0.0
394.0,0.0,2013.0,63107.0,4.0,1.0,0.0,19.0,1198.0,86.0,5.0,0.0
56.0,3.0,2017.0,40318.0,1.0,0.0,0.0,14.0,1968.0,174.0,5.0,0.0
1752.0,4.0,2014.0,92247.0,1.0,1.0,0.0,12.0,2494.0,141.0473001836922,7.0,0.0
751.0,8.0,2014.0,43900.0,1.0,1.0,0.0,22.0,1396.0,88.0,5.0,0.0
528.0,1.0,2015.0,38884.66960212961,4.0,1.0,0.0,21.0,814.0,55.0,5.0,0.0
1434.0,2.0,2012.0,149000.0,1.0,1.0,0.0,19.0,1461.0,108.0,5.0,0.0
1322.0,4.0,2010.0,107000.0,1.0,0.0,0.0,14.0,2143.0,170.0,5.0,0.0
